date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination
2025-04-09,M6,1565.346310254013,1645.3901599832316,21,40367.75969271194,41770.27390057499,40262.36271091949,52.698490896216896,1455.2126987592687,0.0,41770.27390057499,158.67804388777904,2053.8478432755364,2,4.164666399999987,4.380099499991047,0,differential_evolution_staged_direct_search,True,17,-4455.009674110035,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-392.8196637795194,8,False,maxiter_budget
2025-04-10,M6,1645.3901599832316,1928.1928474074045,21,39330.27612567993,41073.97364275177,39330.27612567993,0.0,1743.697517071842,0.0,41073.97364275177,0.0,2494.5231030840405,2,4.435738499989384,4.5581476999941515,0,differential_evolution_staged_direct_search,True,17,-4455.100965669411,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-552.2556042466474,8,False,maxiter_budget
2025-04-11,M6,1928.1928474074045,1675.9811478109846,21,13656.005711758553,13905.617461147493,13656.005711758553,0.0,249.61174938893788,0.0,13905.617461147493,0.0,187.0001981020951,2,5.356090599991148,5.4899236999917775,0,differential_evolution_staged_direct_search,True,17,-1465.9939297776891,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-707.0554308771244,8,False,maxiter_budget
2025-04-12,M6,1675.9811478109846,1986.1798990207765,21,15077.09410708668,14682.731846607212,14288.369586127745,394.3622604794675,0.0,0.0,14682.731846607212,875.2548120617766,0.0,2,4.647565999999642,4.9190207999927225,0,differential_evolution_staged_direct_search,True,22,-1491.447061460825,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-754.9592485490866,8,False,maxiter_budget
2025-04-13,M6,1986.1798990207765,1602.657073518518,21,36536.54254518698,36322.48741479918,36108.43228441138,214.05513038780046,0.0,386.0754396324129,36708.56285443159,467.76515788161515,0.0,2,4.554931599996053,4.692370200005826,0,differential_evolution_staged_direct_search,True,22,-4454.499942803254,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-677.4161672896023,8,False,maxiter_budget
2025-04-14,M6,1602.657073518518,1744.6452275925926,21,39170.43915315511,36726.985837012166,34283.53252086921,2443.4533161429495,0.0,463.7505931912603,37190.736430203426,7924.889361887375,0.0,2,2.975786299997708,3.0974248999991687,0,differential_evolution_staged_direct_search,True,17,-4454.516590547718,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-721.7797992100026,8,False,maxiter_budget
2025-04-15,M6,1744.6452275925926,2042.4884224074078,21,34238.66066112138,37672.468833862644,34238.66066112138,0.0,3433.808172741265,0.0,37672.468833862644,0.0,3837.892840608087,2,5.646142199999304,6.012109100003727,0,differential_evolution_staged_direct_search,True,17,-4128.763449055412,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,140.85774005207915,8,False,maxiter_budget
2025-04-16,M6,2042.4884224074078,1837.6396965924469,21,37600.07899920591,39264.402652596546,37422.43411907126,88.82244006732655,1753.1460934579745,0.0,39264.402652596546,364.32139050795683,1505.5034343547618,2,7.047923499994795,7.82226119999541,0,differential_evolution_staged_direct_search,True,17,-4454.01357982187,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,126.99661987074545,8,False,maxiter_budget
2025-04-17,M6,1837.6396965924469,1944.0803853703699,21,35247.861487836875,38690.81074887882,35247.861487836875,0.0,3442.9492610419497,0.0,38690.81074887882,0.0,4979.279448837853,2,7.44592620000185,8.09741529999883,0,differential_evolution_staged_direct_search,True,47,-3882.7512152262684,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,272,-638.9408879982608,8,False,maxiter_budget
2025-04-18,M6,1944.0803853703699,2117.48665221981,21,13949.214120441342,13813.957114259778,13678.700108078217,135.25700618156176,0.0,0.0,13813.957114259778,271.9788121950192,0.0,2,6.443250299998908,6.7109309999941615,0,differential_evolution_staged_direct_search,True,22,-1479.5259082152552,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,242,-716.2252760853296,7,True,population_collapse_convergence
2025-04-19,M6,2117.48665221981,1684.1333716184276,21,13145.09180105514,13028.118742523988,12911.145683992836,116.97305853115162,0.0,0.0,13028.118742523988,234.4383295384484,0.0,2,7.82963349999045,8.164533099989058,0,differential_evolution_staged_direct_search,True,12,-1458.5172010783358,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-748.6130320202597,8,False,maxiter_budget
2025-04-20,M6,1684.1333716184276,2033.7065642592615,21,35741.19401814855,36055.17504911264,35741.19401814854,0.0,313.98103096409085,0.0,36055.17504911264,0.0,486.2766108682393,2,2.332475599992904,2.4673743000021204,0,differential_evolution_staged_direct_search,True,17,-4418.794160457831,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-588.9012179386732,8,False,maxiter_budget
2025-04-21,M6,2033.7065642592615,1604.3734641329606,21,38117.67681790222,35961.28556606622,33804.894314230216,2156.391251836002,0.0,0.0,35961.28556606622,7415.634683282926,0.0,2,2.883063300003414,3.0575710000121035,0,differential_evolution_staged_direct_search,True,22,-4454.845139387323,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-703.0458180268441,8,False,maxiter_budget
2025-04-22,M6,1604.3734641329606,1770.004924094435,21,33636.30459561839,37668.76676063863,33636.30459561839,0.0,4032.462165020234,0.0,37668.76676063863,0.0,5025.2728327783025,2,6.746103199999197,7.085200399989844,0,differential_evolution_staged_direct_search,True,22,-4122.72285997475,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-149.5402450885315,8,False,maxiter_budget
2025-04-23,M6,1770.004924094435,2087.4534185185175,21,32867.151539658116,36024.20485901922,32867.15153965811,0.0,3157.0533193611072,0.0,36024.20485901922,0.0,4297.240949601806,2,6.038854000013089,6.3412147000053665,0,differential_evolution_staged_direct_search,True,12,-3730.8306937052644,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-257.03078990960404,8,False,maxiter_budget
2025-04-24,M6,2087.4534185185175,1814.10558941644,21,33913.972534359724,33637.645787555855,33361.319040751994,276.3267468038649,0.0,0.0,33637.645787555855,1238.3517288267747,0.0,2,3.093450899992604,3.3521098000055645,0,differential_evolution_staged_direct_search,True,17,-4140.797203580552,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-582.2729652324064,8,False,maxiter_budget
2025-04-25,M6,1814.10558941644,1602.6582929102117,21,13469.322011319517,13373.634141204684,13277.946271089852,95.68787011483295,0.0,0.0,13373.634141204684,194.1502486483538,0.0,2,2.9201503999938723,3.030877099998179,0,differential_evolution_staged_direct_search,True,17,-1178.3967064944359,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-741.8277358390098,8,False,maxiter_budget
2025-04-26,M6,1602.6582929102117,1543.3751749956423,21,13446.49303527614,13301.064571429559,13155.636107582977,145.42846384658316,0.0,0.0,13301.064571429559,297.64577741976916,0.0,2,2.525163700003759,2.6400388999900315,0,differential_evolution_staged_direct_search,True,12,-1230.1998048557855,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-753.8047263864435,8,False,maxiter_budget
2025-04-27,M6,1543.3751749956423,1529.322509444445,21,33520.58658696907,35201.06924302213,33487.26302569864,16.661780635213468,1697.144436688276,1372.2329536718612,36573.30219669399,81.02008575353011,2373.7685903436122,2,2.494583000006969,2.613073600005009,0,differential_evolution_staged_direct_search,True,12,-4073.3916086061445,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-658.1903695799766,8,False,maxiter_budget
2025-04-28,M6,1529.322509444445,2005.9996655555562,21,40764.48878058634,41068.80049334257,40651.82641510405,56.33118274114544,360.64289549736907,0.0,41068.80049334257,250.44619232732884,493.1322787072179,2,4.13154889998259,4.3263847999915015,0,differential_evolution_staged_direct_search,True,22,-4453.398264124929,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-602.4769884603393,8,False,maxiter_budget
2025-04-29,M6,2005.9996655555562,2007.734388888893,21,34559.91577064633,34619.329433576706,33820.42584149134,369.7449645774938,429.1586275078657,0.0,34619.329433576706,1558.1867868992188,348.53072369255904,2,3.5198125999886543,3.7901756999926874,0,differential_evolution_staged_direct_search,True,17,-4145.5718925420115,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-286.72913313185717,8,False,maxiter_budget
2025-04-30,M6,2007.734388888893,1501.278084074074,21,33255.323369757185,33543.18910885337,33255.32336975719,0.0,287.8657390961793,38.51207526666049,33581.70118412003,0.0,440.54086201908325,2,4.602568100002827,4.703429100001813,0,differential_evolution_staged_direct_search,True,17,-3621.2251471687314,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-747.4161188820544,8,True,maxiter_budget
2025-05-01,M6,1501.278084074074,1210.8405,21,35018.927860082695,34765.56473628621,34512.20161248973,253.36312379648484,0.0,10119.1051067697,44884.669843055904,888.5488140748473,0.0,2,2.9932058999984292,3.2394908999995096,0,differential_evolution_staged_direct_search,True,17,-4148.610713461981,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-606.9007844222685,8,False,maxiter_budget
2025-05-02,M6,1210.8405,1200.0,21,15061.987783720342,14951.470441739908,14840.953099759477,110.5173419804312,0.0,6459.165610832638,21410.636052572547,206.69293189365445,0.0,2,3.516718700004276,3.843790600003558,0,differential_evolution_staged_direct_search,True,17,-1506.6760698241746,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-338.69739117955316,8,False,maxiter_budget
2025-05-03,M6,1200.0,1216.2882212962963,21,14204.4969862562,14045.345641571523,13886.19429688685,159.15134468467232,0.0,8208.057891327357,22253.40353289888,313.3494959205858,0.0,2,2.636348200001521,2.8448170000046957,0,differential_evolution_staged_direct_search,True,22,-1428.4157440797094,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-64.43602845475068,8,False,maxiter_budget
2025-05-04,M6,1216.2882212962963,1257.9569999999999,21,37104.122747352565,36132.304141748435,35160.485536144304,971.8186056041272,0.0,7341.540657346874,43473.84479909531,4081.964624024945,0.0,2,4.63640519999899,4.981192699997337,0,differential_evolution_staged_direct_search,True,17,-4438.187247181339,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,216.72338238327842,8,False,maxiter_budget
2025-05-05,M6,1257.9569999999999,1230.6944999999998,21,38656.90801430227,37915.7802401892,37174.65246607612,741.1277741130779,0.0,9167.688700937377,47083.46894112657,1554.4524812053007,0.0,2,4.303309199996875,4.586708999995608,0,differential_evolution_staged_direct_search,True,17,-4452.9719625384105,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,306.7922713125548,8,False,maxiter_budget
2025-05-06,M6,1230.6944999999998,1200.0,21,33595.839792418,36428.51222332312,33595.839792418,0.0,2832.6724309051215,9049.207866953013,45477.72009027614,0.0,3981.805083651074,2,3.9675247999839485,4.0858175000030315,0,differential_evolution_staged_direct_search,True,22,-3656.224780802175,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,504.4353480418221,8,False,maxiter_budget
2025-05-07,M6,1200.0,1353.0848999999998,21,36315.737733845504,38380.186443789906,36315.737733845504,0.0,2064.448709944402,4975.551137335267,43355.73758112517,0.0,3012.6551128930264,2,3.6265118999872357,3.776582300008158,0,differential_evolution_staged_direct_search,True,12,-4148.622209699611,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,879.0292140783739,8,False,maxiter_budget
2025-05-08,M6,1353.0848999999998,2809.4825666812667,21,42019.14240781568,40852.80333300294,39686.464258190215,1166.3390748127335,0.0,556.4308677666662,41409.234200769606,4654.01005958618,0.0,2,2.5532013999909395,2.7534485000069253,0,differential_evolution_staged_direct_search,True,17,-4454.308225980993,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,820.7547244087569,8,False,maxiter_budget
2025-05-09,M6,2809.4825666812667,3352.8382492795854,21,16425.49088070054,16472.332989520306,16398.56839206139,13.4612443195752,60.30335313934346,0.0,16472.332989520306,33.42332543656164,44.14676477701151,2,4.042307500014431,4.156329500008724,0,differential_evolution_staged_direct_search,True,17,-1429.8225762585566,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,744.1033240964948,8,False,maxiter_budget
2025-05-10,M6,3352.8382492795854,3080.4026029187085,21,16189.83718532159,16965.536903260443,16189.83718532159,0.0,775.6997179388512,0.0,16965.536903260443,0.0,592.4209195107483,2,4.471473300000071,4.671110299997963,0,differential_evolution_staged_direct_search,True,17,-1431.4183811315474,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,756.8001610160218,8,False,maxiter_budget
2025-05-11,M6,3080.4026029187085,2789.1167520370386,21,40156.97852458224,40440.77049919672,39354.844456637205,401.067033972523,684.8590085869896,185.28330416666628,40626.053803363386,1675.3973229512753,652.2827208800177,2,3.2241676000121515,3.319331000006059,0,differential_evolution_staged_direct_search,True,12,-4454.376137209389,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,643.1775285108569,8,False,maxiter_budget
2025-05-12,M6,2789.1167520370386,2942.487026296298,21,35941.59129161801,40221.780376933006,35941.59129161802,0.0,4280.189085314994,0.0,40221.780376933006,0.0,5085.434482749946,2,3.2699885000038194,3.487829400008195,0,differential_evolution_staged_direct_search,True,22,-3972.996686923282,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1026.6986690245747,8,False,maxiter_budget
2025-05-13,M6,2942.487026296298,3111.853442962962,21,41222.298995703306,39783.14147845197,37658.803467930185,1781.747763886559,342.5902466352301,0.0,39783.14147845197,6994.7297731668095,323.58402296120073,2,2.8293140000023413,2.9638803000125336,0,differential_evolution_staged_direct_search,True,17,-4453.65645477964,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1053.1894397048377,8,False,maxiter_budget
2025-05-14,M6,3111.853442962962,3044.225567407408,21,40684.5847258082,41979.48992856387,40684.58472580821,0.0,1294.905202755661,0.0,41979.48992856387,0.0,1877.537412581929,2,2.8885228999861283,3.102392700006021,0,differential_evolution_staged_direct_search,True,22,-4325.764834033982,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-61.633253462557995,8,False,maxiter_budget
2025-05-15,M6,3044.225567407408,3415.7903124074064,21,39911.23595694752,42679.572693588736,39911.23595694753,0.0,2768.336736641203,0.0,42679.572693588736,0.0,3760.0267623698146,2,4.298178199998802,4.455380900006276,0,differential_evolution_staged_direct_search,True,12,-4167.371538376932,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,246.11896897362013,8,False,maxiter_budget
2025-05-16,M6,3415.7903124074064,2353.8116558120887,21,16192.678101665868,15832.650299919964,15472.622498174062,360.0278017459035,0.0,0.0,15832.650299919964,684.1650417054041,0.0,2,3.906439500002307,4.002015200007008,0,differential_evolution_staged_direct_search,True,17,-1068.5042309655237,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,396.39555753341915,8,False,maxiter_budget
2025-05-17,M6,2353.8116558120887,2644.199514795889,21,16635.558024656373,16330.648245849898,16025.738467043422,304.90977880647443,0.0,100.29640785964638,16430.944653709543,595.2907499206219,0.0,2,3.746398000017507,4.06991370000469,0,differential_evolution_staged_direct_search,True,17,-1116.814864843895,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,404.6170298953733,8,False,maxiter_budget
2025-05-18,M6,2644.199514795889,2957.584772549008,21,41722.1128799298,40671.29596997708,39620.479060024365,1050.816909952719,0.0,0.0,40671.29596997708,3817.7206080474657,0.0,2,4.491617200008477,4.60864710000169,0,differential_evolution_staged_direct_search,True,17,-4452.499917126594,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,756.5986958890456,8,False,maxiter_budget
2025-05-19,M6,2957.584772549008,2517.9960746296306,21,37392.822738168274,36942.601354553335,36316.53129071594,538.1457237261684,87.92434011122813,0.0,36942.601354553335,2449.583490058348,77.78952651655817,2,3.695435699992231,3.7939997000066796,0,differential_evolution_staged_direct_search,True,17,-4453.646117243387,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,467.6875692452215,8,False,maxiter_budget
2025-05-20,M6,2517.9960746296306,2582.8664400000007,21,37417.34622408531,39814.210140088195,37417.34622408531,0.0,2396.8639160028815,0.0,39814.210140088195,0.0,2903.4212839466345,2,4.52573099998699,5.044755100010661,0,differential_evolution_staged_direct_search,True,17,-4145.358735482157,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,568.451531366272,8,False,maxiter_budget
2025-05-21,M6,2582.8664400000007,2660.510076666668,21,35822.74992995072,39798.43077375322,35822.74992995072,0.0,3975.6808438025046,0.0,39798.43077375322,0.0,4963.675147286289,2,7.382528499991167,7.985369100002572,0,differential_evolution_staged_direct_search,True,17,-3351.812436114485,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,716.6395225363433,8,False,maxiter_budget
2025-05-22,M6,2660.510076666668,2899.755421669781,21,37021.21058077496,36889.80600684097,36758.40143290696,131.40457393399552,0.0,0.0,36889.80600684097,483.6638386202506,0.0,2,7.484303499993985,7.8247741000086535,0,differential_evolution_staged_direct_search,True,12,-4149.12246311244,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,364.4376634394843,8,False,maxiter_budget
2025-05-23,M6,2899.755421669781,3166.2766855910113,21,15493.096718725797,15356.43015023336,15219.76358174092,136.66656849243816,0.0,0.0,15356.43015023336,219.59762230043316,0.0,2,7.890533500001766,8.297670599989942,0,differential_evolution_staged_direct_search,True,12,-1129.644368367008,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,353.7378196370425,8,False,maxiter_budget
2025-05-24,M6,3166.2766855910113,3162.1226348197183,21,16252.79319314426,15906.403356657449,15560.013520170634,346.38983648681324,0.0,0.0,15906.403356657449,649.3505364652186,0.0,2,2.812785599991912,3.329716800013557,0,differential_evolution_staged_direct_search,True,17,-1043.9602238872308,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,137.38060383785208,8,False,maxiter_budget
2025-05-25,M6,3162.1226348197183,2605.8840804652777,21,37140.18343214894,36740.857664576746,36341.53189700455,399.325767572192,0.0,84.05219626666586,36824.909860843414,1775.4045806084457,0.0,2,6.593220700000529,6.901012600006652,0,differential_evolution_staged_direct_search,True,12,-4451.644044938646,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,468.13512136467773,8,False,maxiter_budget
2025-05-26,M6,2605.8840804652777,2755.259756823328,21,36531.29156429092,38938.72915905937,36531.29156429092,0.0,2407.4375947684475,0.0,38938.72915905937,0.0,3552.1494247780324,2,3.2670101999974577,3.471458599990001,0,differential_evolution_staged_direct_search,True,17,-4190.514320174839,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,13.063829198679432,8,False,maxiter_budget
2025-05-27,M6,2755.259756823328,2348.5347614814805,21,35041.6095413508,38349.059308874974,35041.60954135081,0.0,3307.449767524173,0.0,38349.059308874974,0.0,4210.405089420806,2,6.34743160000653,6.642000000007101,0,differential_evolution_staged_direct_search,True,12,-3496.0512073771133,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,439.7916930023747,8,False,maxiter_budget
2025-05-28,M6,2348.5347614814805,2452.5265579629645,21,38536.08936442138,38038.93749227201,37376.175766191394,579.9567991149917,82.80492696562168,0.0,38038.93749227201,2491.658163063186,67.52055277228632,2,5.328758500007098,5.580584900002577,0,differential_evolution_staged_direct_search,True,12,-4453.646117243387,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-268.08554729738347,8,False,maxiter_budget
2025-05-29,M6,2452.5265579629645,1819.7610518518522,21,37344.352497870466,39391.057201743024,37344.352497870466,0.0,2046.7047038725555,120.47257548333367,39511.52977722636,0.0,2593.2621896355295,2,6.234105999988969,7.247609900005045,0,differential_evolution_staged_direct_search,True,12,-4453.646117243387,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-513.9389612929498,8,False,maxiter_budget
2025-05-30,M6,1819.7610518518522,2382.313005185183,21,15511.586607770383,15435.433597223715,15359.280586677049,76.15301054666634,0.0,0.0,15435.433597223715,123.16586881965736,0.0,2,5.952578599986737,6.221280799989472,0,differential_evolution_staged_direct_search,True,22,-1140.3175530969595,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-786.3543256857199,8,False,maxiter_budget
2025-05-31,M6,2382.313005185183,2253.481956335119,21,16620.04232921197,15888.947137010273,15157.851944808575,731.0951922016991,0.0,0.0,15888.947137010273,1595.4366228531535,0.0,2,3.2103573999920627,3.5510052000026917,0,differential_evolution_staged_direct_search,True,12,-1458.1682321660444,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-867.5089670598685,8,False,maxiter_budget
2025-06-01,M6,2253.481956335119,1200.0,21,47613.11610802824,46107.03500125975,44385.89858600828,1613.6087610099792,107.52765424148919,16143.971317576583,62251.00631883633,4622.213756401475,95.85187081225978,2,6.529034299994237,6.831109699996887,0,differential_evolution_staged_direct_search,True,32,-4454.154678915149,5,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,-368.0887571218286,8,False,maxiter_budget
2025-06-02,M6,1200.0,1200.0,21,48955.9386229792,45340.16933693102,41724.40005088283,3615.769286048185,0.0,21647.252243903993,66987.42158083501,11284.176720585554,0.0,2,5.020086199991056,5.372365799994441,0,differential_evolution_staged_direct_search,True,32,-4436.774004990438,5,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,52.03048028915423,8,False,maxiter_budget
2025-06-03,M6,1200.0,1200.0,21,45009.39644648436,46340.084312913925,44765.90453717638,121.74595465398724,1452.4338210835494,12519.437989193853,58859.522302107776,350.7846296715624,1161.2951145440866,2,6.1036263999849325,6.309764699995867,0,differential_evolution_staged_direct_search,True,27,-4420.011393910751,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1166.9991442684557,8,False,maxiter_budget
2025-06-04,M6,1200.0,1200.0,21,52135.31854319952,46503.57738237756,40871.83622155558,5631.741160821972,0.0,26364.11280666994,72867.6901890475,16477.273917841023,0.0,2,3.8998044000036316,4.193550299998606,0,differential_evolution_staged_direct_search,True,22,-4412.2325564661005,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1032.1784314510214,8,False,maxiter_budget
2025-06-05,M6,1200.0,1200.0,21,45227.60415212932,45520.02676462401,44732.444917460845,247.57961733423798,540.0022298289178,15197.798303081581,60717.82506770559,992.5617393534477,482.112108940853,2,6.339040099992417,6.7155213999940315,0,differential_evolution_staged_direct_search,True,22,-4403.746892136603,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,2455.6058078577757,8,False,maxiter_budget
2025-06-06,M6,1200.0,1217.4015,21,19598.279330764977,19405.92451297069,18956.59085945907,320.8442356529555,128.48941785866975,10260.860014799095,29666.784527769785,635.1170092790717,108.14785527876367,2,5.511483499998576,5.723283999992418,0,differential_evolution_staged_direct_search,True,17,-1594.5806801830684,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,826.895098933367,8,False,maxiter_budget
2025-06-07,M6,1217.4015,1342.1828887037038,21,21888.80286139088,21244.64437224302,20600.485883095156,644.1584891478599,0.0,10997.863609537024,32242.507981780043,1745.0892209663796,0.0,2,3.6137527000100818,3.724133099996834,0,differential_evolution_staged_direct_search,True,22,-3637.597355292447,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,772.2522443064914,8,False,maxiter_budget
2025-06-08,M6,1342.1828887037038,3741.648220185184,21,50987.49273236275,51761.15625958457,48859.68741645639,1063.9026579531765,1837.5661851749924,0.0,51761.15625958457,3956.409308255181,1777.5744017916736,2,4.397314000001643,4.4601716000033775,0,differential_evolution_staged_direct_search,True,12,-4440.221052420941,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1879.1425416395741,8,False,maxiter_budget
2025-06-09,M6,3741.648220185184,3456.9995203703706,21,56534.51379317946,54304.64461163576,52074.77543009206,2229.869181543698,0.0,0.0,54304.64461163576,6179.082030983336,0.0,2,2.929470899995067,3.025140600002487,0,differential_evolution_staged_direct_search,True,12,-4441.080598023063,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1452.8363247670543,8,False,maxiter_budget
2025-06-10,M6,3456.9995203703706,3217.5774137320723,21,52327.329689213795,51698.64180191307,51069.95391461236,628.6878873007129,0.0,523.0661140461411,52221.70791595921,1680.218622514874,0.0,2,3.2812887000036426,3.4755724999995437,0,differential_evolution_staged_direct_search,True,17,-4441.916501900326,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,2248.9482760779806,8,False,maxiter_budget
2025-06-11,M6,3217.5774137320723,3500.281860024419,21,56831.33792393289,57510.770621824006,55853.790363044056,488.77378044441633,1168.2064783355338,330.1568086064452,57840.92743043045,976.2742917159582,939.2892649088917,2,3.449559600005159,3.551248499992653,0,differential_evolution_staged_direct_search,True,12,-4442.64739765046,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1490.044057062023,8,False,maxiter_budget
2025-06-12,M6,3500.281860024419,4158.263472016782,21,54810.9108336751,55173.646360414656,54527.90697805885,141.50192780813174,504.2374545476813,0.0,55173.646360414656,352.32042502040383,450.13599276292166,2,3.3842544999934034,3.482512000002316,0,differential_evolution_staged_direct_search,True,12,-4442.513191218166,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1074.6395981436272,8,False,maxiter_budget
2025-06-13,M6,4158.263472016782,3944.344077545979,21,23979.883856998444,23435.925038876023,22891.966220753606,543.9588181224198,0.0,0.0,23435.925038876023,1149.0540020983185,0.0,2,3.1016419000079622,3.200457099999767,0,differential_evolution_staged_direct_search,True,22,-1852.150274474944,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,533.9518441028162,8,False,maxiter_budget
2025-06-14,M6,3944.344077545979,3850.764458623092,21,24417.396128617016,24215.593319006402,24013.790509395796,201.80280961061052,0.0,0.0,24215.593319006402,321.730806458756,0.0,2,2.7152919999934966,2.8425688999996055,0,differential_evolution_staged_direct_search,True,17,-2055.9606667708044,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,773.128905090724,8,False,maxiter_budget
2025-06-15,M6,3850.764458623092,4170.020498140903,21,50629.94757599752,53594.21620860098,50601.83880181369,14.054387091910936,2978.3230196953773,0.0,53594.21620860098,41.066868387637896,3935.3174265851776,2,2.4319219999888446,2.6165750000072876,0,differential_evolution_staged_direct_search,True,17,-4442.040610231388,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1424.7386626786301,8,False,maxiter_budget
2025-06-16,M6,4170.020498140903,4031.8406328255082,21,52900.74912368371,54312.97731994554,52900.74912368371,0.0,1412.2281962618194,0.0,54312.97731994554,0.0,1814.8144007225055,2,6.132689599995501,6.492737299995497,0,differential_evolution_staged_direct_search,True,17,-4442.266325189446,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,272,1322.1192803793576,8,False,maxiter_budget
